OBJECTID,GEOID,ACCESS_,Shape__Area,Shape__Length
2333,421010282001005,Low Access,110625.69329834,1732.08969516681
2334,421010283007003,Low Access,122333.487060547,1550.02241460933
2335,421010198001003,Low Access,148813.501403809,1699.11512211181
2336,421010203001016,Low Access,144432.58203125,1665.20895215544
2337,421010199003001,No Access,84309.6610717773,1739.84112605405
2338,421010199004018,Low Access,3258.50408935547,281.880878484826
2339,421010199004015,Low Access,77179.5980224609,1238.09744574866
2340,421010282001014,Low Access,10079.225402832,493.509808818566
2341,421010281002010,Low Access,110273.181518555,1772.082177786
2342,421010202004006,Low Access,160808.302185059,1747.16004313584
2343,421010202001014,Low Access,83107.8416748047,1266.17134988183
2344,421010281002001,Low Access,46876.7993774414,867.913906172828
2345,421010280003001,Low Access,77562.3208618164,1245.39415295091
2346,421010280003014,Low Access,133251.505065918,2074.2393133153
2347,421010281002009,Low Access,258300.350524902,4118.36144209007
2348,421010204001005,No Access,40683.4998779297,976.512888034353
2349,421010280002008,Low Access,112382.093200684,1460.83386322345
2350,421010205001034,Low Access,70549.8360595703,1244.97709313843
2351,421010205002004,No Access,70236.4831542969,1107.08639657491
2352,421010201023000,No Access,320293.288696289,2345.21590602209
2353,421010203002017,Low Access,142716.807312012,1585.39594214581
2354,421010203002016,Low Access,64044.6294555664,1280.90398146894
2355,421010244002000,No Access,143027.997924805,1846.7295921216
2356,421010245002005,No Access,65184.7373046875,1031.6954897985
2357,421010245002006,No Access,6619.39514160156,371.112766200846
2358,421010205002009,Low Access,90817.3043823242,1235.38421010195
2359,421010203001005,Low Access,37890.6754150391,984.850729514636
2360,421010202006000,Low Access,144024.909973145,1605.36867870639
2361,421010202003007,Low Access,122642.115783691,1441.42410553491
2362,421010202003002,Low Access,123224.366027832,1444.82459047099
2363,421010242002003,Low Access,350049.322387695,2389.20831011767
2364,421010170002005,No Access,72541.6442260742,3115.11075087574
2365,421010170002016,No Access,108777.093322754,1380.15463574387
2366,421010242003002,Low Access,80011.7096557617,1126.17442620186
2367,421010203001002,Low Access,142035.746459961,1618.10130061062
2368,421010200002000,Low Access,16378.1939697266,648.938907402762
2369,421010202003001,Low Access,62081.8374023438,1001.24031381323
2370,421010202001001,Low Access,155178.235656738,1718.01122322776
2371,421010202001012,Low Access,123028.422241211,1543.47551014044
2372,421010201011005,Low Access,125697.853881836,1561.83563510528
2373,421010202001013,Low Access,121877.291320801,1542.27081725132
2374,421010205002008,Low Access,55076.9589233398,1042.53612362417
2375,421010202006007,Low Access,146518.445495605,1615.33789606547
2376,421010242003010,No Access,94210.4508056641,1570.14038632324
2377,421010203002025,Low Access,63325.2514648438,1082.31816270996
2378,421010203002026,Low Access,174251.309631348,1686.50581539616
2379,421010198001006,No Access,296087.192260742,2283.77529153245
2380,421010282001012,Low Access,44509.78125,908.52277055546
2381,421010281002015,Low Access,8207.48046875,433.521428246313
2382,421010283007002,Low Access,47510.5653076172,953.082013565115
2383,421010203001001,Low Access,88582.8895874023,1424.49119368635
2384,421010202005012,Low Access,140591.120422363,1524.53818496461
2385,421010202001008,Low Access,144808.733215332,1613.06758418644
2386,421010202001015,Low Access,47501.6161499023,897.669311041017
2387,421010245001002,Low Access,239270.297790527,1991.99707675655
2388,421010245003013,No Access,73822.3197631836,1125.75414976075
2389,421010245002001,No Access,243690.946350098,2280.75603140595
2390,421010245002010,No Access,94350.3460083008,1383.39860257787
2391,421010245001005,No Access,154447.344909668,2169.55932524237
2392,421010245003017,No Access,63200.5350341797,1024.56410796439
2393,421010245002008,No Access,410538.649902344,2803.90170133692
2394,421010205001023,Low Access,117377.496154785,3775.03866846905
2395,421010244002005,Low Access,275010.030822754,2186.91447926194
2396,421010244002006,Low Access,138495.388671875,1508.07044590932
2397,421010205001021,No Access,1320123.76715088,5694.89942510955
2398,421010170003006,Low Access,76226.0130004883,1307.41408450733
2399,421010202003000,Low Access,61150.3331298828,994.413802924436
2400,421010201022004,Low Access,94419.857421875,1288.1066247047
2401,421010201022003,Low Access,129554.142333984,1606.73983130654
2402,421010201022002,Low Access,131002.334472656,1614.35671832227
2403,421010201022005,Low Access,36820.7064208984,777.616675610085
2404,421010201011009,Low Access,122226.454833984,1550.32295147665
2405,421010280002000,No Access,258789.142028809,2056.19193168731
2406,421010280002003,No Access,127276.623901367,1577.00359079116
2407,421010281002006,Low Access,220030.551635742,1889.30116118177
2408,421010280003006,Low Access,123537.379760742,1718.2508351744
2409,421010280003012,Low Access,80769.8565673828,1256.19595544252
2410,421010280002004,No Access,932803.978942871,5983.16541419882
2411,421010201023004,Low Access,129656.109619141,1607.29586216153
2412,421010201021003,Low Access,131215.077209473,1622.19278815858
2413,421010205002001,No Access,569311.799377441,5067.94281355301
2414,421010205001003,Low Access,113986.594055176,1515.23155789226
2415,421010170003007,Low Access,106715.81854248,1389.61549139452
2416,421010208001000,Low Access,254118.824157715,2189.85601574652
2417,421010201011016,Low Access,121485.536560059,1541.57378199404
2418,421010201022000,Low Access,90680.0905761719,1315.64802937406
2419,421010200002001,Low Access,146881.359069824,1730.76661407072
2420,421010203001008,Low Access,45086.1839599609,968.629365904868
2421,421010203001021,Low Access,71529.0640258789,1145.75901593221
2422,421010170003008,Low Access,110169.311462402,1487.65732440121
2423,421010245002009,No Access,178140.532287598,1664.96276313994
2424,421010280003011,Low Access,103658.363464355,1447.30032982133
2425,421010280002006,No Access,173827.074157715,3838.78717648794
2426,421010205001006,Low Access,116257.424560547,1410.75603443998
2427,421010205001017,Low Access,115198.08380127,1430.30912217393
2428,421010205001016,Low Access,73438.5903930664,1251.9582917658
2429,421010201023008,Low Access,70288.6815185547,1061.28675094429
2430,421010201023005,Low Access,125454.877929688,1551.22013822879
2431,421010201011019,Low Access,125256.321838379,1554.94056741712
2432,421010199003006,Low Access,101252.901550293,1466.6592495862
2433,421010199004010,Low Access,10842.4795532227,506.107999154739
2434,421010282001011,Low Access,11702.8007202148,503.476571716471
2435,421010280003005,Low Access,63761.7786254883,1115.09004104619
2436,421010280002005,No Access,117860.562072754,3884.17920750922
2437,421010205001012,Low Access,34501.1431884766,876.87805555005
2438,421010205001010,Low Access,138125.085021973,1659.9196147248
2439,421010205001019,Low Access,144135.878173828,1656.01195639992
2440,421010280001000,Low Access,209142.955688477,1990.28892795659
2441,421010205001030,Low Access,178399.331054688,3141.09848948903
2442,421010202005007,Low Access,208328.695373535,1856.10439038945
2443,421010201023002,Low Access,61812.6548461914,1120.780823929
2444,421010201023001,Low Access,112374.407714844,1465.971450188
2445,421010203002022,Low Access,69726.9517822266,1505.14322785277
2446,421010203001010,Low Access,21810.045715332,857.442220602709
2447,421010201011002,Low Access,122965.304016113,1545.58607797404
2448,421010200002004,Low Access,37561.7880249023,866.519953430119
2449,421010203001007,Low Access,152380.715698242,1690.65466007154
2450,421010203001018,Low Access,66736.2706298828,1143.2942893897
2451,421010205001011,Low Access,38399.2369995117,953.550681995607
2452,421010203001022,Low Access,77887.2097167969,1177.51265631724
2453,421010203001017,Low Access,89679.9301757813,1220.73716582552
2454,421010200002012,Low Access,51237.4490966797,929.264629819225
2455,421010202005013,Low Access,141743.10333252,1532.74741152519
2456,421010202003006,Low Access,123700.938903809,1446.44901255237
2457,421010202001000,Low Access,246861.747741699,1999.17905716618
2458,421010203001020,No Access,65246.5017089844,1026.40214815753
2459,421010201011015,Low Access,116972.829956055,1530.97018436626
2460,421010199003004,Low Access,141635.815246582,1619.67496110995
2461,421010198001004,Low Access,749841.434082031,4060.09502501112
2462,421010201011003,Low Access,123541.49041748,1549.40489571769
2463,421010205001007,Low Access,11147.8848266602,670.918196698088
2464,421010201011011,Low Access,123403.512268066,1550.37672689342
2465,421010201021002,Low Access,132299.122802734,1627.73400425628
2466,421010201022001,Low Access,130374.628967285,1611.73459079288
2467,421010201011012,Low Access,122513.507995605,1546.03716737261
2468,421010203001009,Low Access,84825.1740112305,1172.74692263373
2469,421010203001012,Low Access,91781.0541381836,1257.77994002551
2470,421010203001019,Low Access,73651.6108398438,1413.04913691659
2471,421010240004004,Low Access,273676.436218262,3312.37975317248
2472,421010242001003,Low Access,124315.370849609,1499.54568396575
2473,421010203001024,Low Access,10687.2157592773,482.875708215067
2474,421010245002011,Low Access,64284.7991943359,1345.7385573934
2475,421010283007006,Low Access,122445.113830566,1408.34217165184
2476,421010283005003,Low Access,121914.398864746,1538.53687929821
2477,421010199003002,No Access,126988.366088867,1608.2118572109
2478,421010199004013,Low Access,52017.9166870117,1070.5940720528
2479,421010280003000,No Access,105390.247680664,1558.91415336012
2480,421010280003007,Low Access,81453.1736450195,1251.34083462277
2481,421010281002012,Low Access,59056.6137695313,2130.22779030808
2482,421010205001027,Low Access,84285.1820068359,1661.43579745839
2483,421010205001026,Low Access,58728.4206542969,1189.77151522199
2484,421010205001035,Low Access,81164.4949951172,1284.30661572868
2485,421010202005008,No Access,58074.2286376953,1066.15686603213
2486,421010205002002,Low Access,59768.7937011719,1050.5382854895
2487,421010240004001,No Access,190006.723144531,2341.64902302264
2488,421010242002005,Low Access,67855.9246826172,1123.92057118146
2489,421010242001004,Low Access,143564.769958496,1592.6032645089
2490,421010242002002,Low Access,290401.030395508,2155.05444498811
2491,421010201011006,Low Access,121924.057556152,1438.37802632511
2492,421010201011021,Low Access,120840.208374023,1539.56860890548
2493,421010201023006,Low Access,5705.47906494141,368.565968018122
2494,421010281002016,Low Access,76761.7168579102,1217.02182346626
2495,421010201011010,Low Access,123988.972900391,1555.03063682448
2496,421010205001025,No Access,20887.6470336914,1337.91287691002
2497,421010202005001,Low Access,57670.0478515625,1035.71601490117
2498,421010240003004,Low Access,61579.630065918,1039.09707877487
2499,421010202005003,Low Access,8143.32641601563,441.534310994481
2500,421010203002015,Low Access,66215.6583251953,1291.21110606009
2501,421010203002027,No Access,51776.6264648438,1075.06107688089
2502,421010203002021,No Access,58698.8958740234,1215.93023133437
2503,421010245002003,No Access,384068.866271973,2609.57151558655
2504,421010244002001,Low Access,205367.536682129,2254.65559932049
2505,421010205001000,Low Access,272779.436523438,2330.94343578109
2506,421010202004000,No Access,251755.653930664,2037.71500931392
2507,421010170003009,Low Access,66741.9920654297,1037.76295315464
2508,421010242001006,Low Access,99390.7398681641,1401.19028644437
2509,421010201011000,Low Access,131464.370239258,1579.53162320891
2510,421010202006003,Low Access,147442.633361816,1619.98607604745
2511,421010245003014,No Access,88097.1818237305,1525.36983205342
2512,421010245004005,Low Access,248250.667663574,2504.33730180378
2513,421010280003009,Low Access,83832.7845458984,1268.66530658108
2514,421010280003008,Low Access,80572.5997314453,1250.78707606827
2515,421010281002007,Low Access,124738.926391602,1719.90635413648
2516,421010281002008,No Access,121979.904418945,1536.80295438324
2517,421010205001004,Low Access,48603.2614135742,1490.57223073194
2518,421010280003016,No Access,5573.45849609375,373.070006489885
2519,421010204001004,Low Access,83863.2014770508,1294.22687640034
2520,421010205001018,Low Access,120051.866333008,1416.4995025832
2521,421010170003001,No Access,885664.593811035,4165.79787081996
2522,421010170003002,No Access,1024431.94848633,5124.24836884074
2523,421010170002006,No Access,250031.826171875,2475.58030630173
2524,421010205001033,Low Access,114419.12310791,1535.75960352811
2525,421010205001036,Low Access,78453.9651489258,1183.00694719326
2526,421010242003004,Low Access,69258.6283569336,1062.4380166923
2527,421010245004000,Low Access,303136.071716309,2847.13992876472
2528,421010245001000,Low Access,170878.081115723,2236.16080472593
2529,421010202005010,No Access,67190.8065795898,1189.85851517938
2530,421010202003004,Low Access,62187.8965454102,1002.38295579804
2531,421010202003005,Low Access,61307.8111572266,996.580417026942
2532,421010201011008,Low Access,127019.948791504,1566.45964403276
2533,421010201011020,Low Access,123768.237854004,1550.95707733892
2534,421010245003015,Low Access,279084.801696777,2733.27292352821
2535,421010202001009,Low Access,100026.25604248,1277.04155234494
2536,421010202001003,Low Access,115576.470153809,1517.02658841908
2537,421010239001002,Low Access,731981.584594727,4895.91432501689
2538,421010245001003,No Access,247329.255554199,2384.46025805776
2539,421010242003008,No Access,84884.512512207,1163.73304350838
2540,421010205001001,Low Access,62827.3934326172,1704.50105661808
2541,421010205001009,Low Access,20363.2627563477,1315.0515923869
2542,421010201011017,Low Access,125410.541381836,1566.86318638647
