"","TractFIPS","Population2010","ACCESS2_CrudePrev","ARTHRITIS_CrudePrev","BINGE_CrudePrev","BPHIGH_CrudePrev","BPMED_CrudePrev","CANCER_CrudePrev","CASTHMA_CrudePrev","CHD_CrudePrev","CHECKUP_CrudePrev","CHOLSCREEN_CrudePrev","COLON_SCREEN_CrudePrev","COPD_CrudePrev","COREM_CrudePrev","COREW_CrudePrev","CSMOKING_CrudePrev","DENTAL_CrudePrev","DIABETES_CrudePrev","HIGHCHOL_CrudePrev","KIDNEY_CrudePrev","LPA_CrudePrev","MAMMOUSE_CrudePrev","MHLTH_CrudePrev","OBESITY_CrudePrev","PAPTEST_CrudePrev","PHLTH_CrudePrev","SLEEP_CrudePrev","STROKE_CrudePrev","TEETHLOST_CrudePrev","YEAR","COUNT_ALL_RACES_ETHNICITIES","COUNT_WHITE_NH","COUNT_BLACK_NH","COUNT_ASIAN_NH","COUNT_HISPANIC","PERCENT_WHITE_NH","PERCENT_BLACK_NH","PERCENT_ASIAN_NH","PERCENT_HISPANIC","HSI_SCORE","HEI_SCORE","HVI_SCORE","N_VERYHIGH","sumTOTAL_LPSS","avgLPSS_PER1000","sumTOTAL_HPSS","avgHPSS_PER1000","avgPCT_HPSS","avgPCT_VEHICLE_AVAIL","sumTOTAL_RESTAURANTS","avgPCT_POVERTY","sumTOTAL_UNITS","lat","lon","walk_score","transit_score","bike_score","gini","n_hospitals","pct_hosp"
"139","42101014400",3105,14.3,20.5,23.1,27.2,69.9,4.7,10.2,5.4,68.4,73.9,58.1,5.6,36.4,23.8,21.5,53.9,10.8,28.7,3,26.8,80.9,15.8,31.1,82.1,13.3,39.1,2.8,16.2,2010,3105,1302,488,60,1146,41.93236715,15.71658615,1.93236715,36.90821256,1.99907772,-0.95942956,-0.14233702,"0",71,18.19419294,16.5,4.09531262333333,18.5294588266667,71.0694257633333,43,32.97556521,83,39.9722286246,-75.1400952818,96,70,82,0.548,NA,NA
"140","42101014500",2464,18.5,20.7,19.1,30.6,71,3.8,14,5.9,72.1,65.6,53.5,7.4,26.5,18.5,26.9,42.5,12.8,26.7,3.6,33.8,81.9,22.1,34.1,77.5,16.1,44.4,4.2,32.5,2010,2464,474,1425,102,427,19.23701299,57.83279221,4.13961039,17.32954545,0.11256689,0.33762124,0.05585672,"0",48,27.24643787,13.75,7.796141665,22.337455125,64.19184662,3,44.81856768,154,39.9760715209,-75.1484188501,71,85,75,0.462,NA,NA
"141","42101014600",4289,11.4,17.8,23.9,25.5,72.4,3.9,12.7,4.4,71.6,66.7,65.5,5.1,33.1,24.4,19.4,57,9.4,22.9,2.7,24.5,83.4,18,26.7,81.4,10.9,40.5,3.1,22,2010,4289,1617,2205,207,138,37.70109583,51.41058522,4.82629984,3.21753322,1.29049706,-1.05634448,-0.42573784,"0",77,22.3203153933333,18.75,5.67268760333333,19.9082690366667,53.92249353,26,27.6705284433333,37,39.9764304978,-75.1546990145,87,85,80,0.541,NA,NA
"142","42101014700",3939,12.6,10.8,24.3,17.9,51.4,1.7,13.3,2.4,66.5,56.4,54.9,4.4,29,20.8,22.9,49.3,5.5,15.7,2.1,25.8,84.5,23.1,27.8,75.4,10.8,41.2,1.8,28.3,2010,3939,1747,1641,226,186,44.35135821,41.66031988,5.73749683,4.72201066,2.25568668,-1.77863245,-1.64496459,"0",74,24.11606951,6.25,2.04543017,7.92527822,50.57054908,30,61.85783466,131,39.9785488849,-75.1620244278,83,82,76,0.614,NA,NA
"143","42101014800",785,19.1,34.1,13.8,49.2,81.4,6,15,11.3,79.5,76.5,60.4,12.3,29.6,22.5,32.7,45,23.4,37,5.6,41.7,82.3,21.5,44.3,81.5,23,48.3,8,26.6,2010,785,18,702,31,23,2.29299363,89.42675159,3.94904459,2.92993631,0.48577825,-0.18712626,-0.09273747,"0",44,45.50155119,3,3.10237849,6.38297872,37.81321185,9,53.67114788,123,39.9802047116,-75.1691609593,74,72,70,0.542,NA,NA
"144","42101014900",3967,17.6,33.7,14.3,49.1,81.3,6.3,14.5,9.9,80.2,79.1,55.6,11,26.9,19.6,30.9,39.4,21.8,35.3,5.3,40,83,19.9,44.9,82.4,21.3,50,7.5,33.1,2010,3967,40,3723,19,114,1.00831863,93.84925637,0.47895135,2.87370809,-0.92769514,1.8754434,1.62791112,"0",216,71.8644173416667,12.5,4.10749237666667,5.88671627666667,33.7347002683333,16,37.5482550816667,125,39.9816502322,-75.1804029933,72,62,64,0.471,NA,NA
"145","42101015101",2038,17.3,31.5,14.8,47.4,79.6,5.5,14.4,9.1,79.5,77.7,53,10.4,26.6,19.2,31.9,37.3,20.6,33.6,5,40.1,82.7,20.6,46.1,83.2,20.7,51,7,34.8,2010,2038,19,1942,6,32,0.93228656,95.28949951,0.29440628,1.57016683,-0.03130817,0.84419206,0.30053815,"0",44,21.09857003,1.5,0.64032952,3.346623175,43.344598055,2,51.39080222,170,39.9869632728,-75.1857501459,47,60,86,0.536,NA,NA
"146","42101015102",4269,18.6,35.3,13.1,51.4,81.9,6.1,15.1,10.8,80.5,78.4,51.8,12.5,25.2,17.2,33.5,34.3,23.8,36.3,5.9,43.4,83,21.7,47.9,82.8,23.6,51.2,8.4,38.3,2010,4269,19,4081,14,87,0.4450691,95.59615835,0.32794565,2.037948,-1.01017073,2.33306106,1.69098687,"0",127,41.0029075166667,8,2.65955590333333,5.98425585,38.69977134,11,53.4241026633333,18,39.9861429742,-75.1794280468,74,61,54,0.543,NA,NA
"147","42101015200",6133,18.9,28.5,15,43.3,76.2,4.5,15.5,7.6,77.7,73.6,49.5,10.2,24.7,17.4,34.3,33.5,18.3,30.8,4.7,40.9,82.8,23.3,46.2,82.5,21,52.2,6.2,39.6,2010,6133,114,5731,20,142,1.85879667,93.44529594,0.32610468,2.31534323,-0.25626606,0.54474965,0.12684086,"0",216,38.36822826,9,1.427729596,3.77703459,58.640707964,5,57.682860824,98,39.9854546498,-75.1700491303,61,68,67,0.692,NA,NA
"148","42101015300",4962,14.4,14.5,23.3,23.1,59.9,2.3,13.4,3.7,67,56.6,53.2,6.1,27.3,18.4,27.5,44.3,8.4,20.3,2.7,30.4,85,24.5,31.9,76.8,13.6,43.1,2.8,31.4,2010,4962,2232,2225,262,135,44.98186215,44.84079,5.28012898,2.72067715,2.91637098,-1.7689768,-0.88863486,"0",172,53.9039146925,12,3.64015398,6.6469743475,45.2388516425,7,62.130826485,54,39.9837644498,-75.1608849228,74,81,69,0.654,NA,NA
"149","42101015600",1741,25.8,24.4,18,34.5,73.6,4.4,11.4,7.9,69.9,71.3,46.4,8.1,27.8,17.7,27.7,37.6,17.6,33.8,4.2,39,79.7,20.3,38.8,79.9,19.9,43.4,4.4,26.9,2010,1741,209,373,23,1109,12.00459506,21.4244687,1.32107984,63.69902355,1.75846771,2.50972859,2.89062864,"1",62,32.66620933,15,7.966241185,19.28864569,52.58184214,8,41.993207355,56,39.9790066367,-75.1418910314,80,81,79,0.484,NA,NA
"150","42101015700",2641,17.9,20.6,22.6,27.2,70,4.6,10,5.5,68.6,74.9,57.5,5.6,35.6,25.6,21,54.1,11.8,29.8,2.9,28.4,80.3,15.8,31.7,81.5,14,39,2.8,15.9,2010,2641,814,232,26,1493,30.82165846,8.78455131,0.98447558,56.53161681,2.20785543,-0.28890054,0.81440978,"0",90,35.4745520133333,26,9.89289097,22.8923944066667,76.4696252366667,16,26.6571675933333,31,39.9780463252,-75.1355241557,83,69,84,0.485,1,0.0277777777777778
"151","42101015800",5684,8.7,22.1,26.7,24.7,70.4,6,10,5,68.2,77.1,68.9,5.7,47.5,34.6,20.4,67.5,7.5,28.7,2.3,21.3,78.6,13.8,25.7,82,11.1,35.7,2.4,11.3,2010,5684,5037,115,121,274,88.61717101,2.02322308,2.12878255,4.82054891,1.48476549,-1.77470502,-1.08063003,"0",121,20.0087267816667,36,6.16442867,22.8290746816667,83.0681071366667,30,14.4961955083333,137,39.9735772877,-75.1294326648,85,66,93,0.403,NA,NA
"152","42101016000",7002,9.2,21.5,27.3,23.9,68.7,5.5,10.2,4.7,67.7,75.9,65.6,5.7,45.6,33.3,21.9,64.1,7.2,28,2.2,22,78.5,14.7,26.3,81.3,11.3,37,2.3,13.4,2010,7002,6088,183,157,424,86.94658669,2.61353899,2.24221651,6.05541274,1.92135864,-1.12615626,0.0066944,"0",190,34.2294474828571,47.25,8.22650287571429,20.0391827142857,84.6673922,32,10.9714237371429,NA,39.9793809709,-75.1231902126,92,65,90,0.394,NA,NA
"153","42101016100",5590,16.5,20.5,22.4,26.6,68.6,4.4,10.4,5.3,67.9,73.3,54.4,6.3,36.7,26.7,25,49.9,10.4,29.2,2.7,28.9,76.7,16.7,29.5,78.1,14.1,41.6,2.8,20.5,2010,5590,2375,582,758,1736,42.48658318,10.41144902,13.55992844,31.05545617,2.34348331,-0.59210764,0.5455989,"0",202,39.8677084575,32.25,6.193027385,13.784127625,72.644477685,27,26.442106555,55,39.9844571804,-75.1275248647,88,69,81,0.481,NA,NA
"154","42101016200",2225,26.1,23.6,17.9,33.3,73,4.5,10.8,7.5,70.4,73.8,48.5,7,27.8,19,24.1,40.6,17.1,33.1,4.1,37,79.7,18.5,37.9,80.9,18.7,42.5,4,24.1,2010,2225,83,423,33,1664,3.73033708,19.01123596,1.48314607,74.78651685,0.72342514,2.46011769,2.44236466,"1",130,51.4915539966667,21,8.32993238,14.10573475,54.8434716466667,10,47.21493307,77,39.9840196879,-75.138421743,80,76,77,0.533,NA,NA
"155","42101016300",3248,31.2,25.4,16.1,35.3,73.2,4.3,11.5,8.6,68.9,70.3,41.4,9,24,16.4,30,30.8,19.6,35.2,4.6,43.4,77.9,22.1,40.4,77.7,22.9,45.2,4.8,32.7,2010,3248,150,434,212,2434,4.6182266,13.36206897,6.5270936,74.93842365,0.13066536,4.04357543,4.02977678,"1",257,72.56682351,18,5.01467378,6.5544940575,48.35373768,16,54.1972950225,68,39.9885060792,-75.1339155453,77,70,73,0.516,1,0.0277777777777778
"156","42101016400",4564,26.9,27.1,16.5,38.4,75.3,4.7,12.5,8.2,72.4,74.2,46.9,8.9,25.8,18.3,29.2,35.9,19.6,34.4,4.5,41,80,20.8,42.3,80.8,21.5,46.2,5.1,30.2,2010,4564,56,1733,19,2709,1.22699387,37.971078,0.41630149,59.35582822,-0.36224503,3.18771664,3.14830096,"1",234,60.2078356725,18.5,4.72948653,7.3962413075,43.89237264,15,55.9125702075,192,39.9896437358,-75.1431665813,84,78,59,0.584,NA,NA
"157","42101016500",2758,22.5,32.1,13.7,47.7,78.5,5.1,15.6,10.1,77.6,72.9,48.5,12.8,23.9,16.2,37.6,31.1,22.3,34.5,5.7,45.9,83.1,24.8,48.8,82.7,24.8,51.7,8,41.8,2010,2758,42,2467,12,205,1.52284264,89.448876,0.4350979,7.43292241,-0.8209571,2.38694277,1.8639442,"1",147,72.7698279233333,13.5,5.94929699666667,8.20987654333333,40.4841351466667,12,57.3303226533333,6,39.9890550808,-75.1491723701,81,83,55,0.526,NA,NA
"158","42101016600",1788,17,24.4,19,37.3,73.6,3.9,13.9,6.1,74.3,71.8,52.8,8.2,27.1,19.8,31.7,40.8,15,29,3.7,35.7,83,21.3,41,80.9,17.8,49.2,4.7,30.7,2010,1788,249,1327,58,109,13.9261745,74.21700224,3.24384787,6.09619687,-0.40118272,0.08649377,-0.02893329,"0",100,68.298609585,6.75,4.37717482,6.1784897,41.830002175,4,55.635401575,326,39.9890491639,-75.1536062608,82,83,55,0.537,NA,NA
"159","42101016701",3055,18.1,31.6,15.2,47.2,79.5,5.5,14.5,9.2,79.1,76.7,54.4,10.7,26.7,19.3,32.7,38.5,20.6,33.8,5,40.7,82.9,21,45.5,82.5,21.1,50.5,7.1,34.3,2010,3055,58,2857,4,68,1.898527,93.5188216,0.1309329,2.22585925,-1.40372379,0.89317313,0.48987767,"0",118,50.5044856033333,5,2.40002650666667,3.98442006,52.45563458,6,43.93109817,NA,39.9911965718,-75.161901717,48,75,57,0.502,NA,NA
"160","42101016702",2903,17.2,29.5,16.5,44.1,78.5,5.2,14.1,8.3,77.7,75,54.3,9.8,26.6,18.5,31.2,38.9,18.9,32.4,4.7,38.8,83.3,20.8,43.4,81.8,19.7,49.9,6.4,34.1,2010,2903,178,2544,35,85,6.13158801,87.6334826,1.20564933,2.92800551,-0.3855311,1.19055261,1.27374187,"0",164,64.9839269325,7.25,2.828272845,4.157531015,34.1345867525,185,35.099586155,50,39.9904175784,-75.1578176592,75,80,55,0.536,NA,NA
"161","42101016800",3935,17.1,32.8,14.4,48.4,80.6,5.7,14.5,9.2,80,78.8,54.7,10.7,27.2,19.6,31.6,39.8,21.2,34.4,5.1,40.2,83,20.4,46,82.6,21.2,50.5,7.1,32.8,2010,3935,42,3730,15,84,1.06734435,94.79034307,0.38119441,2.13468869,-0.46132615,1.29473197,0.96599123,"0",259,77.3744759266667,13.5,4.18235632166667,4.85023369333333,46.25777597,11,47.7564087016667,10,39.9917820774,-75.1676540196,53,69,56,0.439,NA,NA
"162","42101016901",3466,15.5,30.9,15.7,46,79.8,5.5,14.1,7.8,80.1,80.5,58.1,9.1,29.4,21.9,29.4,44.3,19,32.8,4.4,36.7,83.5,18.7,43.9,82.8,18.7,50.2,6,27.6,2010,3466,26,3295,9,71,0.75014426,95.06635892,0.25966532,2.04847086,-0.14250784,0.13402316,-0.001665,"0",132,45.5206047,9.5,3.32536664666667,6.71859684333333,50.7697103266667,14,39.5953768233333,NA,39.9930523053,-75.1758393273,54,60,57,0.507,NA,NA
"163","42101016902",5524,18.2,33.8,14.1,49.9,80.7,5.8,14.9,10,79.9,78.2,53.7,11.6,26.5,19.2,33.4,38,22.3,35,5.5,42.1,83.2,21.4,47.4,82.9,22.6,51,7.8,34.4,2010,5524,26,5288,2,109,0.47067343,95.72773353,0.03620565,1.97320782,-0.65898477,1.72604257,1.0527013,"0",101,21.310753265,6,1.2604463025,5.311433405,46.1638125675,10,48.916311875,NA,39.9939857319,-75.1831934349,55,59,88,0.492,NA,NA
"164","42101017000",2953,12.8,25,19.4,36.9,75.8,4.9,12.5,6,75.4,77.5,60.9,6.8,32,23.9,24.9,49.7,14,29.2,3.5,30,84.2,16.8,38.2,83.3,14.8,46.2,4.3,22.9,2010,2953,533,2198,55,129,18.04944125,74.43278022,1.8625127,4.36843888,-0.2748342,-0.75953773,-1.21332946,"0",44,23.7268769,5.75,3.24241320666667,11.29994037,53.9790599533333,12,49.08507022,49,40.0077078687,-75.1818037034,67,63,47,0.528,NA,NA
"165","42101017100",4047,14.9,32.6,15.2,47,81.3,6.3,14.1,8.4,81.1,81.5,62.8,9.3,31,24,27.1,47.9,19.7,34,4.7,35.6,83.3,17.7,42.6,83.5,18.3,48.5,6.3,24.6,2010,4047,34,3871,2,81,0.84012849,95.65109958,0.04941932,2.00148258,-0.23634057,0.44910927,0.04644646,"0",159,39.34319885,12.75,3.1733130525,7.4782608675,59.8698422525,11,24.848924525,NA,40.0027448639,-75.1763244983,69,67,64,0.501,NA,NA
"166","42101017201",3194,15.2,33.5,14.7,48.2,81.7,6.3,14.3,8.8,81.1,81.7,59.6,9.8,29.8,22.5,28,45.4,20.6,34.6,4.9,36.7,83.2,18.4,43.9,83.1,19.5,49.1,6.7,27.5,2010,3194,25,3037,10,74,0.7827176,95.0845335,0.31308704,2.31684408,-0.06193884,1.19159213,1.6362902,"0",121,43.9554705866667,9.25,3.26257655,7.10116877333333,59.17721519,20,38.5020978333333,NA,39.9993972476,-75.168614476,70,71,64,0.393,NA,NA
"167","42101017202",4056,18,33.6,14.3,49.3,81,6,14.6,9.6,80.2,78.7,55.4,11.2,26.9,19.3,32.1,37.8,21.8,35,5.3,41.1,83.1,20.4,46.2,83,21.6,50.7,7.5,34.4,2010,4056,18,3862,7,112,0.44378698,95.21696252,0.17258383,2.76134122,-1.07113987,2.15657226,1.65351463,"0",167,58.6465246125,12.25,4.22256014,6.809427035,44.3357103175,7,45.671733105,41,39.9986669905,-75.1742060233,52,67,65,0.459,NA,NA
"168","42101017300",3165,16.6,31.3,15.7,46.7,79.7,5.6,13.8,8.6,79.3,79.6,56.7,9.7,28.1,20.7,30.2,40.6,19.8,33.8,4.7,37.6,83.6,18.9,44.5,83.9,19.5,50.1,6.4,30.3,2010,3165,87,2878,22,129,2.74881517,90.93206951,0.69510269,4.07582938,0.05701872,0.03571326,0.31747676,"0",135,53.437511585,8,3.20869939,5.668449195,51.38318565,15,32.217320205,130,39.998570697,-75.1609337065,50,77,62,0.493,NA,NA
"169","42101017400",2419,18.7,31.9,14.8,47.7,79.6,5.5,14.2,9.2,79,77.9,51.8,10.7,25.3,17.7,32.8,33.9,21.1,34.2,5.1,41.2,82.7,20.7,46.6,82.3,21.3,51.5,7,37.4,2010,2419,25,2185,12,158,1.03348491,90.32658123,0.49607276,6.53162464,-1.2562048,2.02866019,1.83106324,"1",112,53.79502942,6,2.86565297,5.108225105,50.159993155,8,42.683107215,43,39.9962137808,-75.1503586163,73,79,60,0.511,NA,NA
"170","42101017500",7016,31.5,27,15.9,38.3,74.6,4.5,12.3,9.2,70.5,70.8,42.9,9.8,23.7,15.7,31.4,30.5,20.7,35.2,5,44.9,79.6,22.9,44,80.4,23.8,46.1,5.5,35,2010,7016,99,1814,21,5025,1.41106043,25.85518814,0.29931585,71.62200684,-1.23639092,4.18198742,3.97000525,"1",374,64.5295589816667,28.25,4.83055082666667,7.0328205,54.0523789966667,16,57.7904550066667,201,39.9974359928,-75.1427817796,80,73,61,0.435,NA,NA
"171","42101017601",5562,33.4,24.4,16.9,34.3,72.2,4.2,10.8,8.5,68,70.4,42.6,8.2,25.6,16.5,28.3,33.2,19.5,34.9,4.6,43.4,78.5,21.5,41.6,79.7,22.4,43.4,4.4,29.2,2010,5562,116,305,26,5074,2.08558073,5.48363898,0.46745775,91.22617763,-0.66125353,4.46384621,4.39861267,"1",355,75.670068524,27.5,6.108074748,7.257241762,50.951763074,19,63.234948308,12,39.9939259778,-75.1343449403,84,66,64,0.521,NA,NA
"172","42101017602",3914,35.3,24.3,16.7,34.9,70.2,3.7,12,8.4,67,67.2,38.4,9.5,24.3,15.7,33.8,28.1,19.1,33.9,4.6,46.2,78.4,24.5,43.8,79.7,24.6,46,4.8,35.6,2010,3914,170,487,42,3199,4.34338273,12.44251405,1.07307103,81.73224323,0.40261054,3.83026485,4.35918038,"1",220,55.27034706,11.25,2.67721231,4.81404687,54.75782075,9,63.2847077166667,72,39.9967181936,-75.1305528733,75,66,66,0.349,NA,NA
"173","42101017701",3705,27.6,21.4,18.4,31.1,67.2,3.4,12.4,6,68.3,68.1,42,7.9,27.9,19.3,31.9,33.4,14.3,29.3,3.6,40.2,78.8,22.8,40.1,79.6,19.8,46.6,3.7,32.6,2010,3705,310,1019,122,2177,8.36707152,27.50337382,3.2928475,58.75843455,-0.22177072,1.59638104,2.1041788,"1",215,56.51098682,11.25,2.99207140666667,4.96166375,45.7757753233333,16,56.76956887,NA,39.9964469626,-75.1167525603,88,67,64,0.487,NA,NA
"174","42101017702",5076,33.9,23.9,16.9,34.1,69.3,3.7,12.3,7.9,67,66.2,40,9.8,25.9,17,35,29.1,17.7,32.9,4.4,45.8,78,25,43.3,79.5,24,46.2,4.6,36.2,2010,5076,468,876,125,3535,9.21985816,17.25768322,2.46256895,69.64144996,-0.19514124,3.88763228,4.2116896,"1",372,71.48881858,16.75,3.236988934,4.312491954,50.06282179,18,60.39691793,NA,39.9950621814,-75.1231398438,81,69,73,0.459,NA,NA
"175","42101017800",6704,27.6,24.2,18.2,33.3,69.3,4,12.9,7.5,68.1,67.3,44.7,9.9,29.5,19.8,34.8,33.4,15.2,31.6,3.9,41.6,77.3,24.1,40.6,79.2,21.8,46.2,4.4,33.7,2010,6704,1324,1695,193,3370,19.74940334,25.28341289,2.87887828,50.26849642,0.58625716,1.99936264,2.61080669,"1",495,104.275289951429,26.25,5.30924113571429,5.02230618428571,40.9517515257143,18,57.6293679557143,82,39.9913733562,-75.1173061455,85,69,66,0.488,NA,NA
"176","42101017900",6313,18.3,24.3,21.5,30.3,70.7,5.1,11.7,6.4,69.3,72.7,54.7,8.2,37.2,24.6,28.3,46.3,11.5,30.4,3.2,32.7,77.6,19.3,34.6,80.4,16.7,42.7,3.5,25.5,2010,6313,2624,1272,60,2196,41.56502455,20.1488991,0.95041977,34.78536354,1.06082816,0.43356899,1.30361689,"0",241,51.93036024,18.25,4.208718952,7.362806924,72.84758653,12,24.129629134,NA,39.987053453,-75.113933889,80,67,74,0.465,NA,NA
"177","42101018001",2586,11.6,26.4,24.8,28.8,72.5,6.5,10.9,6.5,68.9,75.9,63.7,8.1,43.9,31.2,26.4,60.9,9.4,32,2.8,26.9,77.2,16.7,28.8,79.4,14.7,38,3.2,16.2,2010,2586,2298,52,26,176,88.86310905,2.01082753,1.00541377,6.8058778,1.33899421,-0.81669272,-0.17289722,"0",68,23.0080043433333,8,2.75404788333333,10.5336498566667,78.66300914,10,12.043982,32,39.9810569816,-75.1128000114,82,58,88,0.441,NA,NA
"178","42101018002",5451,11.4,28.6,23.3,30.9,74.2,7,11.2,7.5,69.3,75.9,61.5,9.2,41.7,28.6,27.4,57.1,10.4,33.7,3.2,28.3,76.6,17.4,29.8,79.3,16.1,38.2,3.7,19.6,2010,5451,5150,33,29,187,94.47807742,0.60539351,0.53201247,3.4305632,3.34951469,0.09470831,1.87299963,"1",109,18.685211445,8,1.145404035,6.169488405,71.368546065,21,25.443956185,NA,39.9836344191,-75.1067095894,91,58,82,0.432,NA,NA
"179","42101018300",4313,9.2,27.2,25.2,28.8,74.3,7.3,10.3,6.2,70.5,79,65.1,7.3,45.2,32.1,23.1,63.3,8.8,32.2,2.6,24.4,76.9,14.6,26.6,79.7,13.1,37,3,15.3,2010,4313,4126,24,16,91,95.66427081,0.55645722,0.37097148,2.1099003,0.8108428,-0.44170863,-0.44295746,"0",38,9.040854905,4,0.6761325225,4.545454545,93.570032535,6,5.290080605,NA,39.9952602069,-75.0746013479,63,43,56,0.403,NA,NA
"180","42101018400",2260,10,26.1,25.7,27.9,72.6,6.6,10.6,5.9,69.4,77.5,66,7.4,45.3,34,25,64.7,8.7,31.6,2.6,25.2,76.9,15.6,27.7,79.7,13.5,37.4,2.9,13.8,2010,2260,2109,8,16,84,93.31858407,0.3539823,0.7079646,3.71681416,-0.94760767,-1.20174478,-1.51811611,"0",26,14.9683524,0,0,0,78.92271493,7,12.812810385,NA,39.9986953585,-75.0645677689,59,43,47,0.357,NA,NA
"181","42101018800",8322,25.6,24.4,19.2,33.2,69.6,4.3,12.5,7.2,68.5,68.9,45.5,9.5,30.6,20.3,34,34.5,14.3,31.3,3.7,40,76.7,22.8,40,79.6,20.6,46,4.2,33.9,2010,8322,2046,2146,88,3865,24.58543619,25.78707042,1.05743812,46.4431627,0.81823968,1.74887702,2.62236729,"1",327,54.2815065014286,32,4.91970555428571,9.73004244714286,61.6082648814286,18,43.2035106814286,NA,39.9973658656,-75.1058294984,88,66,58,0.511,NA,NA
"182","42101019000",7543,22.6,21.8,20.1,29.6,69.1,4.2,11,5.7,69.2,73,50.6,6.8,34.2,23.1,26.5,43.8,12.5,29.4,3.2,34.7,78.1,18.6,35.7,80.6,16.5,43.7,3.3,24.9,2010,7543,1296,1559,342,4209,17.18149277,20.66816916,4.53400504,55.80007954,0.62885819,0.13028867,0.93525518,"0",155,19.098358794,18.25,2.246030722,10.64041851,74.959473788,19,30.739213188,234,40.0092479746,-75.0985073036,83,64,60,0.381,NA,NA
"183","42101019100",7937,24.2,24.4,18.3,32.2,72.9,5.1,10.4,7.4,69.8,74,51,7.8,33.3,22.5,26,43.3,14.8,32.8,3.7,36.6,77.7,18.1,34.4,78.6,18,42.5,3.9,25.8,2010,7937,1520,860,847,4602,19.15081265,10.83532821,10.67153836,57.98160514,0.53825598,2.20844908,2.96396879,"1",170,24.8888950566667,25,3.978097895,13.06820926,82.3050818883333,17,31.5832224616667,NA,40.0096746039,-75.1068374251,82,58,59,0.45,NA,NA
"184","42101019200",7972,29.2,22.8,18,32.2,68.8,3.8,12.1,6.8,68,68.1,43.7,8.5,28,18.5,32.1,34.1,15.5,31,3.9,41.6,78.5,22.9,40.6,79.7,20.9,45.6,4,30.7,2010,7972,825,1712,263,5070,10.34872052,21.47516307,3.29904666,63.59759157,0.64469828,1.70516711,2.67654651,"1",366,55.1673409033333,15.25,2.09707963333333,3.93081258,66.67564424,19,49.01215513,NA,40.0006392383,-75.1150647872,85,66,63,0.526,NA,NA
"185","42101019501",4927,32.9,24.7,16.7,34.6,71.9,4.2,11.3,8.5,68.2,69.6,43.5,8.7,26.1,16.9,29.8,33.4,19.1,34.5,4.6,44.1,78.3,22.4,42.1,80.1,22.8,43.9,4.6,29,2010,4927,217,536,33,4100,4.40430282,10.87883093,0.66977877,83.2149381,-0.3819053,3.62792157,4.09527535,"1",184,39.9662082866667,8.5,1.91075776666667,4.48584864,51.9710733633333,23,54.5495888466667,321,40.0004302417,-75.1316227229,78,62,60,0.474,NA,NA
"186","42101019502",3675,31.9,22,18.3,31.2,68.9,3.7,11,6.9,67.1,68.9,43,7.5,26.7,18.1,28.9,34.6,16.4,31.9,3.9,41.8,78.2,21.7,40.3,79.6,20.6,43.9,3.7,28.4,2010,3675,196,335,20,3096,5.33333333,9.11564626,0.54421769,84.24489796,-0.78923519,3.90705775,4.0454922,"1",133,48.6349704966667,7.75,3.47254302333333,5.63884694666667,58.2371995066667,8,53.6539121833333,NA,40.0034029278,-75.1300444941,70,59,53,0.502,NA,NA
"187","42101019700",7001,26.9,25.1,17.1,35.8,73.5,4.3,12,7.5,71.1,72.9,46.7,8.2,26.3,17.8,28.4,36.2,18.1,33.1,4.2,40.1,80.6,20.7,41.4,81,20.5,45.4,4.5,28.5,2010,7001,160,2188,94,4477,2.2853878,31.25267819,1.34266533,63.94800743,-0.80792147,2.76352581,3.15617341,"1",225,33.93242378,9.75,1.53838107333333,4.10570361333333,54.53403318,22,43.3073102266667,NA,40.0162799166,-75.137937214,77,73,51,0.47,NA,NA
"188","42101019800",6195,27.5,26.1,16.5,37.5,74.7,4.4,11.9,8.2,71.5,72.9,46.1,8.7,26.1,17.6,29.4,34.5,19.2,34,4.5,41.8,80.3,21,42.2,80.8,21.3,46.2,5,31.3,2010,6195,103,2005,157,3868,1.66263115,32.36481033,2.53430186,62.43744956,-0.5424593,2.54929414,2.88530185,"1",266,41.1780567283333,9.5,1.47476591833333,3.26659245,56.5063215933333,15,48.8706364133333,NA,40.0107244706,-75.1421472184,80,77,50,0.49,NA,NA
"189","42101019900",4419,27.9,26.7,16.4,38.6,74.9,4.6,12.4,8.5,72,72.5,48.8,9.3,26.8,18.3,30.5,37.2,19.4,34,4.7,42.4,81.1,21.5,43,81.2,21.8,45.6,5.4,30.4,2010,4419,100,1643,9,2622,2.26295542,37.18035755,0.20366599,59.33469111,-0.93279259,2.80774432,2.97346984,"1",232,60.245696045,10,2.6336343175,4.2042889825,59.14053166,9,59.4713592475,NA,40.0048515611,-75.1435462441,81,76,57,0.476,NA,NA
"190","42101020000",1265,17.1,26.6,16.3,41.3,76.5,4.5,13.3,7.5,76.1,74.2,54.4,8.9,29.1,21.6,30.7,41.7,17.5,31.4,4.2,37.7,82.2,20.2,42.4,80.6,18.6,48.9,5.6,29.7,2010,1265,88,1006,79,70,6.95652174,79.5256917,6.24505929,5.53359684,-0.50088362,-0.35485364,-0.28921581,"0",91,70.430299775,3.5,2.776908635,3.859731015,37.55589028,19,60.463972825,4,40.0025289456,-75.1508995206,82,81,59,0.368,2,0.0555555555555556
